Latitude,Longitude,State,Region,Area with GCF > 30%,Area with GCF > 35%,Area with GCF > 40%,Area (km^2)
48.527400,-117.400500,Washington,West,4.97,2.29,1.18,421.356403473
48.438400,-116.793700,Idaho,West,13.59,9.29,7.78,420.818394680
48.394100,-117.063000,Washington,West,10.95,7.55,4.49,420.466274624
48.659400,-117.740500,Washington,West,21.85,11.54,8.69,422.006719773
48.612100,-118.010200,Washington,West,5.69,3.07,1.99,421.830010851
48.434000,-117.938300,Washington,West,16.11,11.36,6.48,420.646895967
48.563900,-118.279300,Washington,West,1.64,0.4,0.11,421.396369234
48.514900,-118.547600,Washington,West,15.84,11.6,6.48,421.088399560
48.386200,-118.206200,Washington,West,20.46,12.33,3.83,420.377257439
48.919900,-118.427500,Washington,West,7.3,4.33,1.39,395.716106425
48.741800,-118.353000,Washington,West,2.96,0.37,0.03,422.573639138
49.063600,-117.611100,Washington,West,0,0,0,63.5133043720
48.968600,-118.156100,Washington,West,0,0,0,286.866102335
48.837900,-117.811900,Washington,West,4.87,1.19,0.11,423.003464132
48.790300,-118.082800,Washington,West,1.45,0,0,422.706796170
48.884700,-117.540300,Washington,West,2.55,1.29,0,423.276318541
49.106100,-116.172400,Idaho,West,0,0,0,1.38250263260
49.020000,-116.721500,Idaho,West,0.03,0,0,229.024186888
47.228900,-69.417700,Maine,Northeast US,257.92,224.34,182.85,261.194166510
47.165700,-67.852900,Maine,Northeast US,61.48,61.48,60.69,108.406213367
44.348400,-71.146200,New Hampshire,Northeast US,12.56,2.12,0.89,397.015620151
46.116700,-69.850000,Maine,Northeast US,399.08,399.08,399.08,407.405501204
45.750900,-67.688600,Maine,Northeast US,11.14,11.14,11.14,38.5159987984
44.418500,-68.993100,Maine,Northeast US,146.05,146.05,146.05,293.965834183
44.899900,-70.960000,Maine,Northeast US,190.05,163.13,111.43,400.293625888
44.641200,-67.242800,Maine,Northeast US,99.08,99.08,99.08,136.770119243
44.309600,-70.589400,Maine,Northeast US,280.13,182.06,46.42,396.899093755
44.169400,-69.824500,Maine,Northeast US,259.42,259.42,255.57,395.831727406
44.022000,-69.065000,Maine,Northeast US,26.31,26.31,26.31,99.4466456653
47.074000,-68.599700,Maine,Northeast US,368.59,368.59,352.48,412.924087419
46.762400,-67.941600,Maine,Northeast US,243.98,243.98,243.98,404.955968729
47.011100,-90.925800,Minnesota,Plains,11.23,11.23,8.91,56.0381699667
44.349800,-67.535300,Maine,Northeast US,0.31,0.31,0.31,1.14108605255
44.364700,-68.437900,Maine,Northeast US,86.17,86.17,86.17,194.592568780
44.567000,-69.759700,Maine,Northeast US,188.44,188.44,183.34,398.212381215
44.859600,-70.395800,Maine,Northeast US,202.23,88.85,53.9,400.128637865
44.964900,-68.777400,Maine,Northeast US,167.22,167.22,167.22,400.602663878
44.806600,-68.007000,Maine,Northeast US,317.76,317.76,317.76,399.725542182
44.745800,-67.447900,Maine,Northeast US,199.69,199.69,199.69,383.373441412
44.932100,-66.946000,Maine,Northeast US,18.9,18.9,18.9,33.6265433314
45.512800,-68.555700,Maine,Northeast US,395.2,395.2,395.17,403.921087050
45.666600,-69.341800,Maine,Northeast US,358.07,358.07,357.01,404.832966467
45.714500,-69.916300,Maine,Northeast US,313.64,313.64,313.64,405.032062717
47.374900,-68.294600,Maine,Northeast US,26.48,26.48,26.48,122.235598116
44.220400,-69.479100,Maine,Northeast US,329.26,329.26,329.26,396.260599336
41.318000,-72.246700,Connecticut,Northeast US,16.56,16.56,14.7,251.262498589
45.300600,-70.905300,Maine,Northeast US,184.67,184.67,182.81,221.169823188
45.162200,-70.120600,Maine,Northeast US,285.29,275.78,244.77,401.815908448
45.116000,-69.553600,Maine,Northeast US,383.39,381.1,317.59,401.544484347
45.142800,-67.358800,Maine,Northeast US,97.35,97.35,97.35,269.649780591
45.204400,-67.923200,Maine,Northeast US,243.2,243.2,243.2,402.091214902
45.758400,-70.492200,Maine,Northeast US,83.53,83.53,83.33,97.0695206874
46.519900,-68.829500,Maine,Northeast US,378.29,378.29,374.85,409.686882229
46.672000,-69.636900,Maine,Northeast US,408.99,408.99,408.41,410.688031948
46.619300,-70.003800,Maine,Northeast US,218.99,218.99,218.99,219.693593220
43.966600,-70.303500,Maine,Northeast US,323.63,323.63,305.49,394.715579014
44.062800,-70.512700,Maine,Northeast US,281.83,216.64,36.9,395.323353627
44.158500,-70.722900,Maine,Northeast US,246.78,34.14,12.75,395.950437888
46.313900,-70.290100,Maine,Northeast US,88.29,88.29,88.29,88.4844741337
45.967200,-69.053000,Maine,Northeast US,61.2,61.2,61.09,406.429064489
45.913200,-68.476000,Maine,Northeast US,308.87,304.05,224.09,406.262801651
45.540900,-67.267800,Maine,Northeast US,1.91,1.91,1.91,1.94359046570
46.404100,-67.661700,Maine,Northeast US,23.51,23.51,23.51,22.8882197692
46.464000,-68.244700,Maine,Northeast US,385.58,385.58,385.58,409.513771138
47.533100,-69.117700,Maine,Northeast US,9.88,2.02,0,13.9788416875
43.869900,-70.095300,Maine,Northeast US,111.98,111.98,111.98,317.028053634
43.912100,-70.645800,Maine,Northeast US,238.17,210.7,25.91,394.448450025
44.007300,-70.855500,Maine,Northeast US,155.75,16.62,4.3,395.031860260
44.102100,-71.066200,New Hampshire,Northeast US,0.73,0.44,0.12,395.583410789
43.950400,-71.197300,New Hampshire,Northeast US,14.64,6.95,1.88,394.683789028
44.500500,-71.013600,Maine,Northeast US,174.3,148.58,115.19,397.882448794
44.595100,-71.227200,New Hampshire,Northeast US,121.46,52.85,13.47,398.431548075
44.253700,-70.934100,Maine,Northeast US,12.63,4.83,0.22,396.469435252
44.442700,-71.359300,New Hampshire,Northeast US,47.73,39.25,30.28,397.581529177
44.196400,-71.277800,New Hampshire,Northeast US,2.43,1.28,0.11,396.069507938
44.364000,-70.243700,Maine,Northeast US,366.74,319.85,40.47,397.239430920
44.460700,-70.454800,Maine,Northeast US,220.93,141.16,81.44,397.690603137
44.213400,-70.378700,Maine,Northeast US,292.12,244.54,61.24,396.185838024
44.405300,-70.801000,Maine,Northeast US,86.57,26.88,14.47,397.402420662
41.912500,-83.297500,Michigan,Great Lakes,13.58,13.58,13.58,156.693267854
44.318900,-69.687700,Maine,Northeast US,222.51,222.51,218.79,396.819462269
44.071300,-69.616400,Maine,Northeast US,338.77,338.77,335.52,395.378149484
44.266900,-70.033600,Maine,Northeast US,295.26,294.17,242.62,396.491167055
43.922100,-69.752700,Maine,Northeast US,67.73,67.73,67.73,373.634534794
44.019700,-69.960400,Maine,Northeast US,198.35,198.35,198.23,395.194541410
44.116800,-70.169100,Maine,Northeast US,71.82,71.82,32.69,395.575888745
44.170100,-68.925900,Maine,Northeast US,29.27,29.27,29.27,59.7484470415
44.121400,-69.271600,Maine,Northeast US,284.16,284.16,283.9,386.358845022
43.873800,-69.203200,Maine,Northeast US,26.39,26.39,26.39,30.6987896650
43.972700,-69.409300,Maine,Northeast US,142.38,142.38,142.38,227.678279558
43.968800,-68.515000,Maine,Northeast US,0.78,0.78,0.78,0.613541138405
44.069700,-68.720000,Maine,Northeast US,11.35,11.35,11.35,67.1177873284
44.613900,-68.502400,Maine,Northeast US,259.31,259.31,259.31,398.388042513
44.262900,-68.232100,Maine,Northeast US,9.95,9.95,9.95,129.872622441
44.466100,-68.644600,Maine,Northeast US,283.79,283.79,283.79,390.116802155
44.115900,-68.374100,Maine,Northeast US,36.03,36.03,36.03,32.2034938120
44.217200,-68.579400,Maine,Northeast US,99.67,99.67,99.67,138.555052835
44.566900,-68.852400,Maine,Northeast US,234.17,234.17,234.17,370.659735372
44.667300,-69.061100,Maine,Northeast US,389.64,389.64,389.64,399.009067838
44.318100,-68.785700,Maine,Northeast US,121.22,121.22,121.22,168.802563454
44.518400,-69.201500,Maine,Northeast US,386.5,386.5,386.5,397.989429608
44.815400,-69.832700,Maine,Northeast US,213.81,188.77,35.51,399.728692748
44.453500,-67.739800,Maine,Northeast US,20.42,20.42,20.42,44.5932622502
44.307100,-67.884100,Maine,Northeast US,0.8,0.8,0.8,3.76853957262
44.409800,-68.089200,Maine,Northeast US,92.38,92.38,92.38,178.543326084
44.512100,-68.295300,Maine,Northeast US,192.24,192.24,192.24,308.267353170
44.417000,-69.897200,Maine,Northeast US,312.73,312.7,141.44,397.458531434
44.913400,-70.045200,Maine,Northeast US,82.92,38.34,15.84,400.350727431
44.762600,-70.182700,Maine,Northeast US,243.35,158.91,51.34,399.513300770
44.956200,-70.609800,Maine,Northeast US,252.04,249.49,233.24,400.679118478
44.514600,-70.107700,Maine,Northeast US,260.31,239.05,66.39,397.982805042
44.611600,-70.319300,Maine,Northeast US,207.04,161.29,114.71,398.577085360
44.708200,-70.531900,Maine,Northeast US,162.62,124.4,96.22,399.066892121
44.556800,-70.666900,Maine,Northeast US,103.66,61.06,24,398.142728296
45.052300,-70.824900,Maine,Northeast US,213.32,195.93,148.66,401.229757008
44.804300,-70.745400,Maine,Northeast US,246.08,234.44,223.05,399.709765891
44.995000,-71.175600,New Hampshire,Northeast US,319.81,317.21,302.83,400.821944597
44.652400,-70.880000,Maine,Northeast US,135.84,125.99,118.16,398.766690617
44.747600,-71.094100,New Hampshire,Northeast US,112.31,91.82,64.48,399.394911350
41.017300,-72.483200,New York,Northeast US,9.14,9.14,9.14,130.317549674
44.270000,-69.132800,Maine,Northeast US,206.88,206.88,206.88,374.215817714
44.369500,-69.340800,Maine,Northeast US,292.23,292.23,292.23,397.168705479
44.767300,-69.271000,Maine,Northeast US,183.87,183.87,183.87,399.567924395
44.617900,-69.410900,Maine,Northeast US,358.95,358.95,358.95,398.608798021
44.716900,-69.621300,Maine,Northeast US,290.27,290.27,158.3,399.084229675
44.468500,-69.549800,Maine,Northeast US,300.36,300.36,298.82,397.720420797
44.665000,-69.970700,Maine,Northeast US,332.56,322.29,91.27,398.840965664
44.842200,-71.309200,New Hampshire,Northeast US,287.52,286.56,244.88,399.880365352
45.089600,-71.392200,New Hampshire,Northeast US,219.68,197.9,180.07,310.832273674
45.313400,-69.981400,Maine,Northeast US,332.99,302.77,111.89,402.764755089
45.411400,-70.196900,Maine,Northeast US,343.79,311.71,191.34,403.406414640
45.508900,-70.413400,Maine,Northeast US,333.68,327.93,270.41,403.798077623
45.064200,-69.906600,Maine,Northeast US,257.63,197.03,111.59,401.260641824
45.108000,-70.473200,Maine,Northeast US,319.42,249.13,159.8,401.364040447
45.166200,-69.199700,Maine,Northeast US,301.68,301.45,285.82,401.867397830
45.266100,-69.412500,Maine,Northeast US,307.27,208.16,29.07,402.429555437
45.356700,-70.551600,Maine,Northeast US,285.42,262.19,231.79,392.083060593
45.259700,-70.335600,Maine,Northeast US,315.99,294.33,87.7,402.366644999
45.011000,-70.258700,Maine,Northeast US,181.49,148.93,111.96,400.950352355
45.365600,-69.626300,Maine,Northeast US,372.31,362.13,344.31,403.033600392
45.016500,-69.341300,Maine,Northeast US,310.6,310.6,149.39,401.025987108
45.214900,-69.767000,Maine,Northeast US,365.63,365.63,353.71,402.165104604
44.866700,-69.481800,Maine,Northeast US,340.42,340.42,190.59,400.026443355
44.965700,-69.693700,Maine,Northeast US,381.37,377.63,189.32,400.715512647
38.340000,-76.417800,Maryland,Southeast US,19.88,19.88,18.65,211.094471845
45.453200,-70.768700,Maine,Northeast US,98.7,92.86,92.86,126.762978011
45.204500,-70.688700,Maine,Northeast US,300.94,278.84,239.06,402.016482702
45.396100,-71.122900,Maine,Northeast US,9.41,9.41,9.41,11.2739668800
45.147800,-71.041000,Maine,Northeast US,300.85,297.07,227.05,401.835452052
45.242900,-71.258100,New Hampshire,Northeast US,179.9,179.9,179.53,253.201738327
45.011700,-68.423900,Maine,Northeast US,316.52,316.52,316.52,400.912908349
45.113500,-68.633900,Maine,Northeast US,283.7,283.7,283.7,401.565386019
45.214900,-68.845000,Maine,Northeast US,334.54,334.54,333.16,402.091653954
44.863500,-68.567800,Maine,Northeast US,235.06,235.06,235.06,400.089997568
45.065800,-68.988000,Maine,Northeast US,389.51,389.51,389.51,401.175017874
44.715300,-68.710600,Maine,Northeast US,251.04,251.04,251.04,399.263838763
44.816200,-68.919800,Maine,Northeast US,258.54,258.54,258.54,399.778400621
44.916600,-69.130000,Maine,Northeast US,332.69,332.69,332.69,400.364070821
44.953700,-67.861300,Maine,Northeast US,389.5,389.5,389.5,400.533066124
45.056900,-68.069600,Maine,Northeast US,328.72,328.72,328.72,401.168798907
44.909400,-68.214900,Maine,Northeast US,367.13,367.13,367.13,400.332872263
44.556700,-67.945200,Maine,Northeast US,299.41,299.41,299.41,353.422474465
44.659400,-68.151700,Maine,Northeast US,317.11,317.11,317.11,398.869791617
44.761700,-68.359200,Maine,Northeast US,358.23,358.23,358.23,399.521932686
44.786700,-67.094900,Maine,Northeast US,114.17,114.17,114.17,248.981006822
44.850000,-67.654100,Maine,Northeast US,382.81,382.81,382.81,400.035247963
45.465300,-68.913500,Maine,Northeast US,352.58,329.4,160.87,403.596533470
45.716100,-68.982800,Maine,Northeast US,272.08,109.11,56.39,405.071576418
45.766500,-69.557600,Maine,Northeast US,317.91,317.91,317.07,405.434799044
45.315800,-69.057100,Maine,Northeast US,343.32,301.48,82.14,402.657320301
45.416200,-69.270300,Maine,Northeast US,286.44,230.21,58.2,403.342647999
45.516100,-69.484600,Maine,Northeast US,251.17,248.98,231.57,403.836823404
45.865900,-69.774500,Maine,Northeast US,333.28,333.28,333.2,405.932686731
44.495600,-67.389600,Maine,Northeast US,5.13,5.13,5.13,5.36919906893
44.599700,-67.594400,Maine,Northeast US,246.67,246.67,246.67,272.247565729
44.996500,-67.506900,Maine,Northeast US,350.81,350.81,350.81,400.829390549
45.351800,-67.775800,Maine,Northeast US,365.55,365.55,365.55,402.893504140
45.455500,-67.985900,Maine,Northeast US,378.9,378.9,378.9,403.529854454
45.100700,-67.714600,Maine,Northeast US,326.38,326.38,326.38,401.400944552
45.307700,-68.133000,Maine,Northeast US,339.44,339.44,339.44,402.718792353
45.159700,-68.279000,Maine,Northeast US,361.51,361.51,361.51,401.858124220
45.558800,-68.197200,Maine,Northeast US,380.83,380.83,380.83,404.167678020
45.410500,-68.343800,Maine,Northeast US,344.19,344.19,344.19,403.137699478
45.614700,-68.768700,Maine,Northeast US,266.63,266.63,266.63,404.531803798
45.566200,-69.127100,Maine,Northeast US,312.23,295,263.6,404.155049950
35.549000,-76.510400,North Carolina,Southeast US,210,110.93,22.5,285.948824607
44.703400,-67.800200,Maine,Northeast US,385.78,385.78,385.78,396.960631973
45.262100,-68.489400,Maine,Northeast US,279.61,279.61,279.61,402.430731827
45.363900,-68.700900,Maine,Northeast US,364.27,364.27,364.05,402.985845051
45.394300,-67.417800,Maine,Northeast US,126,126,126,130.392351484
45.037700,-67.151800,Maine,Northeast US,141.72,141.72,141.72,295.182709042
45.247500,-67.566700,Maine,Northeast US,235.1,235.1,235.1,366.758386744
44.891800,-67.300400,Maine,Northeast US,245.44,245.44,245.44,388.548145623
45.964800,-69.992400,Maine,Northeast US,385.91,385.91,385.91,406.489939848
45.615500,-69.699900,Maine,Northeast US,211.07,211.07,211.07,404.494613596
45.812900,-70.133800,Maine,Northeast US,362.77,362.77,362.77,405.655487440
45.464500,-69.841200,Maine,Northeast US,356.76,338.46,243.66,403.555043804
45.563000,-70.057100,Maine,Northeast US,367.15,367.15,366,404.180073122
45.660900,-70.274100,Maine,Northeast US,287.24,287.24,257.9,404.744732023
45.605800,-70.630900,Maine,Northeast US,185.23,185.23,177.78,199.939254477
46.017300,-69.631500,Maine,Northeast US,404.8,404.8,404.8,406.859834966
46.215500,-70.069500,Maine,Northeast US,406.47,406.47,406.47,407.956741305
46.015600,-68.690900,Maine,Northeast US,271.45,221.62,81.32,406.767922880
45.661700,-68.409500,Maine,Northeast US,393.51,393.51,393.12,404.806277904
45.764000,-68.622900,Maine,Northeast US,362.65,362.65,333.09,405.291749423
45.910800,-70.352400,Maine,Northeast US,105.63,105.63,105.63,108.971968831
46.068100,-69.269700,Maine,Northeast US,338.51,338.51,338.51,407.099521406
45.817000,-69.197900,Maine,Northeast US,312.19,308.9,291.44,405.595459437
45.917400,-69.414200,Maine,Northeast US,347.19,347.19,347.19,406.222173455
45.959000,-68.113700,Maine,Northeast US,376.52,376.52,376.05,406.410211453
46.062300,-68.327900,Maine,Northeast US,373.47,373.47,371.44,407.121192145
46.466600,-70.147500,Maine,Northeast US,68.19,68.19,68.19,68.2423068680
46.161100,-70.431600,Maine,Northeast US,5.96,5.96,5.96,5.72034531572
46.168500,-69.487500,Maine,Northeast US,350.24,350.24,350.24,407.718826378
46.117400,-68.906900,Maine,Northeast US,6.94,6.94,6.52,407.412097095
46.218800,-69.124100,Maine,Northeast US,313.94,313.94,313.8,408.065539151
46.319700,-69.342300,Maine,Northeast US,315.43,315.43,315.43,408.665406118
45.865900,-68.837400,Maine,Northeast US,108.23,105.97,34.45,405.923080043
46.165200,-68.543300,Maine,Northeast US,276.68,276.68,276.68,407.645623175
45.810400,-68.262100,Maine,Northeast US,394.45,394.45,394.45,405.659982724
46.063200,-70.211400,Maine,Northeast US,320.25,320.25,320.25,324.936276900
46.268400,-69.706400,Maine,Northeast US,377.28,377.28,377.28,408.347712113
46.367800,-69.926400,Maine,Northeast US,404.32,404.32,404.32,408.886356896
46.003100,-67.750600,Maine,Northeast US,139.2,139.2,139.2,150.961017262
46.571600,-69.415900,Maine,Northeast US,390.78,390.78,381.1,410.018201806
46.255800,-67.813500,Maine,Northeast US,251.92,251.92,251.92,264.531224313
45.646100,-67.477600,Maine,Northeast US,38.11,38.11,38.11,66.6868779616
46.107500,-67.964100,Maine,Northeast US,336.14,336.14,336.14,407.320055207
46.211300,-68.178800,Maine,Northeast US,402.64,402.64,402.64,407.977678642
46.314600,-68.394600,Maine,Northeast US,404.87,404.87,404.87,408.527011354
46.670200,-68.680600,Maine,Northeast US,389.58,389.58,389.58,410.546247101
46.772600,-68.900200,Maine,Northeast US,369.92,369.92,365.97,411.351734973
46.417500,-68.611500,Maine,Northeast US,403.73,403.73,402.6,409.222373962
45.855200,-67.900600,Maine,Northeast US,364.28,364.28,364.28,377.780729048
45.499000,-67.627300,Maine,Northeast US,377.57,377.57,377.57,400.182366695
45.603300,-67.837800,Maine,Northeast US,310.32,310.32,310.32,399.004917051
45.707000,-68.049400,Maine,Northeast US,402.37,402.37,402.37,405.030241821
46.771800,-69.859000,Maine,Northeast US,280.48,280.48,280.48,284.688332728
46.508900,-67.877100,Maine,Northeast US,299.6,299.6,299.6,356.604898166
46.613300,-68.093800,Maine,Northeast US,338.02,338.02,338.02,410.297102330
46.360200,-68.028500,Maine,Northeast US,403.09,403.09,403.09,408.783217966
46.567400,-68.462100,Maine,Northeast US,406.63,406.63,406.63,410.056239356
46.621700,-69.048700,Maine,Northeast US,386.54,386.54,386.54,410.314636998
46.267500,-68.759800,Maine,Northeast US,310.32,310.32,310.32,408.298642270
46.369400,-68.977400,Maine,Northeast US,280.78,280.78,277.74,408.976363401
46.470800,-69.196100,Maine,Northeast US,361.21,361.21,360.27,409.362009476
43.774300,-68.998000,Maine,Northeast US,0.99,0.99,0.99,0.658699410807
43.922000,-68.859500,Maine,Northeast US,6.19,6.19,6.19,3.78577386705
46.723100,-69.269000,Maine,Northeast US,402.31,402.31,383,410.937859383
46.823900,-69.490400,Maine,Northeast US,408.31,408.31,406.48,411.495269375
46.924300,-69.713000,Maine,Northeast US,275.9,275.9,275.08,276.864980341
46.420100,-69.561700,Maine,Northeast US,385.22,385.22,385.22,409.188891087
46.519900,-69.782200,Maine,Northeast US,407.35,407.35,407.35,409.767524661
47.279200,-69.044300,Maine,Northeast US,205.3,181.05,150.86,241.967359756
